SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick
72,25,intellectual,specific,interpretive,Are dehumidifiers good value for money,1,6,40.8111,0,0,0,0,,0,,,40.8111,,40.8111,0,1
72,25,intellectual,specific,interpretive,dehumidifiers benefits,2,2,87.5589,0,1,0,0,55.7309,55.7309,9,9,31.828,0,55.7309,0,0.636496119
72,25,intellectual,specific,interpretive,dehumidifiers buying guide,3,3,60.2519,0,1,0,1,25.8092,25.8092,1,1,34.4427,1,25.8092,0,0.428354956
72,25,intellectual,specific,interpretive,dehumidifiers advantages,4,2,54.431,0,0,0,0,,0,,,54.431,,54.431,0,1
73,48,factual,amorphous,known-subject,how to evaluate employees properly,1,5,53.8533,0,1,1,1,36.6762,36.6762,6,6,17.1771,1,36.6762,6,0.681039045
73,48,factual,amorphous,known-subject,evaluating employee tactics,2,3,47.1596,0,2,0,2,18.1511,36.3022,5.5,6,10.8574,1,36.3022,0,0.769773281
73,48,factual,amorphous,known-subject,evaluating employee tips,3,3,56.0021,10,2,2,2,12.8333,25.6666,,8,30.3355,1,25.6666,2,0.458314956
74,14,intellectual,specific,interpretive,evidence of gods existence,1,4,11.8082,0,0,0,0,,0,,,11.8082,,11.8082,0,1
75,44,intellectual,specific,interpretive,internet phone services,1,3,194.0774,0,1,0,0,10.064,10.064,,1,184.0134,0,10.064,0,0.0518556
76,37,factual,specific,known-item,What is silicone roof coating?,1,5,66.5354,0,1,0,1,64.0409,64.0409,1,1,2.4945,1,64.0409,0,0.96250868
76,37,factual,specific,known-item,What is the best material to use if the purpose is cooling down the roof so that the house temperature remains low?,2,22,68.6563,0,0,0,0,,0,,,68.6563,,68.6563,0,1
77,32,intellectual,amorphous,exploratory,toursim placess in the united states,1,6,100.3155,10,2,0,0,30.10855,60.2171,,,40.0984,0,60.2171,0,0.600277126
78,19,intellectual,amorphous,exploratory,Poconos vacation,1,2,58.6769,0,2,0,2,21.24215,42.4843,1.5,2,16.1926,1,42.4843,0,0.724037909
78,19,intellectual,amorphous,exploratory,Poconos activities,2,2,23.7214,0,1,0,0,17.2128,17.2128,6,6,6.5086,0,17.2128,0,0.725623277
78,19,intellectual,amorphous,exploratory,Poconos fishing,3,2,11.4279,0,0,0,0,,0,,,11.4279,,11.4279,0,1
78,19,intellectual,amorphous,exploratory,Poconos mountain fishing,4,3,3.903,0,0,0,0,,0,,,3.903,,3.903,0,1
78,19,intellectual,amorphous,exploratory,Pocono mountain fishing,5,3,27.695,0,0,0,0,,0,,,27.695,,27.695,0,1
79,40,factual,amorphous,known-subject,development stages of infants in east asia,1,7,55.4448,0,1,0,0,46.142,46.142,1,1,9.3028,0,46.142,0,0.832215104
79,40,factual,amorphous,known-subject,east asain child development,2,4,7.4082,0,0,0,0,,0,,,7.4082,,7.4082,0,1
79,40,factual,amorphous,known-subject,east asian child development,3,4,72.0717,0,1,0,0,60.4628,60.4628,1,1,11.6089,0,60.4628,0,0.838925681
79,40,factual,amorphous,known-subject,east asian child milestones,4,4,17.4957,0,0,0,0,,0,,,17.4957,,17.4957,0,1
79,40,factual,amorphous,known-subject,east asian development milestones,5,4,36.2168,0,1,0,0,22.6905,22.6905,4,4,13.5263,0,22.6905,0,0.626518632
80,20,intellectual,amorphous,exploratory,air conditioning,1,2,7.0924,0,0,0,0,,0,,,7.0924,,7.0924,0,1
81,34,intellectual,specific,interpretive,Connecticut Fire Academy training,1,4,506.1576,0,0,0,0,,0,,,506.1576,,506.1576,0,1
82,28,intellectual,specific,interpretive,designer dogs pros and cons,1,5,34.2169,0,1,1,1,26.2584,26.2584,1,1,7.9585,1,26.2584,1,0.767410256
82,28,intellectual,specific,interpretive,designer dogs benefits,2,3,39.6252,0,1,0,0,11.1235,11.1235,3,3,28.5017,0,11.1235,0,0.280717826
82,28,intellectual,specific,interpretive,designer dog status symbol,3,4,72.4247,0,1,0,0,59.7363,59.7363,7,7,12.6884,0,59.7363,0,0.824805626
82,28,intellectual,specific,interpretive,designer dog cons,4,3,7.4196,0,0,0,0,,0,,,7.4196,,7.4196,0,1
83,30,intellectual,specific,interpretive,kenya food,1,2,14.9032,0,0,0,0,,0,,,14.9032,,14.9032,0,1
83,30,intellectual,specific,interpretive,kenya dish,2,2,9.9108,0,0,0,0,,0,,,9.9108,,9.9108,0,1
83,30,intellectual,specific,interpretive,kenya recipe,3,2,27.6561,0,2,0,1,8.33265,16.6653,3,4,10.9908,0.5,16.6653,0,0.602590387
84,35,intellectual,specific,interpretive,Merck lobbying,1,2,152.1689,0,5,1,2,29.0436,145.218,4.8,10,6.9509,0.4,145.218,10,0.954321152
85,3,intellectual,amorphous,exploratory,benefits of phd,1,3,184.415,0,0,0,0,,0,,,184.415,,184.415,0,1
85,3,intellectual,amorphous,exploratory,does phd help in getting job after mba,2,8,45.5602,0,0,0,0,,0,,,45.5602,,45.5602,0,1
86,22,intellectual,specific,interpretive,gun control and gun violence,1,5,21.1045,0,0,0,0,,0,,,21.1045,,21.1045,0,1
86,22,intellectual,specific,interpretive,does gun control effect gun violence,2,6,107.4649,0,0,0,0,,0,,,107.4649,,107.4649,0,1
86,22,intellectual,specific,interpretive,does gun control to stop gun violence,3,7,40.9745,0,1,0,1,13.5121,13.5121,3,3,27.4624,1,13.5121,0,0.329768515
87,53,intellectual,specific,interpretive,403(b) vs IRA,1,3,33.7228,0,0,0,0,,0,,,33.7228,,33.7228,0,1
87,53,intellectual,specific,interpretive,403 or IRA better,2,4,45.5525,0,0,0,0,,0,,,45.5525,,45.5525,0,1
87,53,intellectual,specific,interpretive,employer retirement or personal,3,4,16.9844,10,0,0,0,,0,,,16.9844,,16.9844,0,1
87,53,intellectual,specific,interpretive,private or personal retirement fund,4,5,10.0255,0,0,0,0,,0,,,10.0255,,10.0255,0,1
87,53,intellectual,specific,interpretive,best retirement fund,5,3,33.5551,0,0,0,0,,0,,,33.5551,,33.5551,0,1
88,33,factual,amorphous,known-subject,glassblowing history,1,2,15.3169,0,0,0,0,,0,,,15.3169,,15.3169,0,1
88,33,factual,amorphous,known-subject,glassblowing craft history,2,3,17.932,0,0,0,0,,0,,,17.932,,17.932,0,1
88,33,factual,amorphous,known-subject,glassblowing wiki,3,2,37.9134,0,0,0,0,,0,,,37.9134,,37.9134,0,1
88,33,factual,amorphous,known-subject,glassblowing 18th century,4,3,8.5641,0,0,0,0,,0,,,8.5641,,8.5641,0,1
88,33,factual,amorphous,known-subject,glassblowing 19th century,5,3,12.3169,0,0,0,0,,0,,,12.3169,,12.3169,0,1
89,56,factual,amorphous,known-subject,Pocono Mountains,1,2,31.051,0,1,0,0,23.7737,23.7737,4,4,7.2773,0,23.7737,0,0.765633957
89,56,factual,amorphous,known-subject,Pocono Mountain parks,2,3,33.482,0,1,0,1,17.1144,17.1144,5,5,16.3676,1,17.1144,0,0.511152261
89,56,factual,amorphous,known-subject,Pocono Mountain things to do,3,5,89.3555,0,2,1,2,40.11115,80.2223,1.5,2,9.1332,1,80.2223,2,0.897788049
89,56,factual,amorphous,known-subject,Pocono Mountain community,4,3,48.6664,0,0,0,0,,0,,,48.6664,,48.6664,0,1
90,26,intellectual,amorphous,exploratory,best vacation spots,1,3,105.6245,0,2,2,2,28.59025,57.1805,3,4,48.444,1,57.1805,2,0.541356409
91,21,factual,amorphous,known-subject,efficiency of hydropower.,1,3,41.7579,0,1,0,1,29.4644,29.4644,1,1,12.2935,1,29.4644,0,0.705600617
91,21,factual,amorphous,known-subject,consequences building hydroelectric dams could have on the environment,2,9,39.3244,0,0,0,0,,0,,,39.3244,,39.3244,0,1
91,21,factual,amorphous,known-subject,technology behind hydroelectric power,3,4,18.6453,0,0,0,0,,0,,,18.6453,,18.6453,0,1
91,21,factual,amorphous,known-subject,technology behind hydroelectric Electricity,4,4,15.9268,0,0,0,0,,0,,,15.9268,,15.9268,0,1
92,39,intellectual,amorphous,exploratory,Eurozone crisis,1,2,24.794,0,0,0,0,,0,,,24.794,,24.794,0,1
92,39,intellectual,amorphous,exploratory,long term effects Eurozone crisis,2,5,22.9389,0,0,0,0,,0,,,22.9389,,22.9389,0,1
92,39,intellectual,amorphous,exploratory,Eurozone crisis wiki,3,3,20.0362,0,0,0,0,,0,,,20.0362,,20.0362,0,1
92,39,intellectual,amorphous,exploratory,Eurozone crisis cause,4,3,34.4731,0,0,0,0,,0,,,34.4731,,34.4731,0,1
92,39,intellectual,amorphous,exploratory,Eurozone crisis history,5,3,52.7144,0,0,0,0,,0,,,52.7144,,52.7144,0,1
93,44,intellectual,specific,interpretive,internet phone service,1,3,15.652,0,0,0,0,,0,,,15.652,,15.652,0,1
93,44,intellectual,specific,interpretive,internet phone service reviews,2,4,16.8421,0,0,0,0,,0,,,16.8421,,16.8421,0,1
93,44,intellectual,specific,interpretive,internet phone service cost,3,4,39.688,0,0,0,0,,0,,,39.688,,39.688,0,1
93,44,intellectual,specific,interpretive,google voice review,4,3,20.2151,0,0,0,0,,0,,,20.2151,,20.2151,0,1
94,23,factual,amorphous,known-subject,Martin Bryant,1,2,24.5021,0,1,0,0,11.0895,11.0895,3,3,13.4126,0,11.0895,0,0.452593859
94,23,factual,amorphous,known-subject,port arthur gunman,2,3,45.0791,0,1,0,0,35.8144,35.8144,2,2,9.2647,0,35.8144,0,0.794479038
94,23,factual,amorphous,known-subject,port arthur homicide,3,3,9.3752,0,0,0,0,,0,,,9.3752,,9.3752,0,1
94,23,factual,amorphous,known-subject,port arthur shooting,4,3,25.132,0,1,0,0,18.1433,18.1433,1,1,6.9887,0,18.1433,0,0.721920261
95,5,factual,amorphous,known-subject,face transplants,1,2,11.5386,0,0,0,0,,0,,,11.5386,,11.5386,0,1
95,5,factual,amorphous,known-subject,face transplant wiki,2,3,25.7031,0,3,0,2,28.0607,84.1821,2.666666667,5,-58.479,0.666666667,84.1821,0,3.275173034
95,5,factual,amorphous,known-subject,face transplant results,3,3,19.9966,0,0,0,0,,0,,,19.9966,,19.9966,0,1
96,5,factual,amorphous,known-subject,face transplants,1,2,15.0147,0,1,1,1,7.9132,7.9132,1,1,7.1015,1,7.9132,1,0.527030177
96,5,factual,amorphous,known-subject,face transplants before and after,2,5,39.1949,0,0,0,0,,0,,,39.1949,,39.1949,0,1
96,5,factual,amorphous,known-subject,face transplants affect lives of patients,3,6,37.0172,0,0,0,0,,0,,,37.0172,,37.0172,0,1
97,55,factual,specific,known-item,jp morgan data center,1,4,5.3407,0,0,0,0,,0,,,5.3407,,5.3407,0,1
97,55,factual,specific,known-item,chase data center,2,3,11.1746,0,0,0,0,,0,,,11.1746,,11.1746,0,1
97,55,factual,specific,known-item,"chase ""data center""",3,3,7.585,0,0,0,0,,0,,,7.585,,7.585,0,1
97,55,factual,specific,known-item,"jp morgan ""data center""",4,4,33.3264,0,0,0,0,,0,,,33.3264,,33.3264,0,1
97,55,factual,specific,known-item,chase computer data center,5,4,46.7377,0,0,0,0,,0,,,46.7377,,46.7377,0,1
98,6,factual,amorphous,known-subject,how to cook swahili dishes,1,5,33.9132,0,1,0,0,16.2972,16.2972,2,2,17.616,0,16.2972,0,0.480556244
98,6,factual,amorphous,known-subject,cooking traditional swahili dishes,2,4,88.6658,0,1,0,0,74.0372,74.0372,1,1,14.6286,0,74.0372,0,0.835014177
98,6,factual,amorphous,known-subject,dishes eaten in swahili,3,4,32.1278,10,1,0,0,11.9162,11.9162,,3,20.2116,0,11.9162,0,0.370899968
99,15,factual,specific,known-item,best VOIP provider,1,3,41.4486,0,1,0,0,7.6273,7.6273,1,1,33.8213,0,7.6273,0,0.184018278
99,15,factual,specific,known-item,VOIP features,2,2,36.8426,0,1,0,0,33.1279,33.1279,2,2,3.7147,0,33.1279,0,0.899173783
99,15,factual,specific,known-item,VOIP provider reviews,3,3,83.4576,0,3,0,3,18.8094,56.4282,2,3,27.0294,1,56.4282,0,0.676130155
99,15,factual,specific,known-item,VOIP free providers,4,3,7.3348,0,0,0,0,,0,,,7.3348,,7.3348,0,1
100,33,factual,amorphous,known-subject,scientific glassblowing,1,2,59.5847,0,1,0,0,57.5189,57.5189,1,1,2.0658,0,57.5189,0,0.965330026
101,32,intellectual,amorphous,exploratory,Best cities to visit without a car,1,7,13.5652,0,0,0,0,,0,,,13.5652,,13.5652,0,1
101,32,intellectual,amorphous,exploratory,Best cities to visit without a car United States,2,9,99.1671,10,0,0,0,,0,,,99.1671,,99.1671,0,1
102,49,factual,specific,known-item,water turbines,1,2,13.2038,0,0,0,0,,0,,,13.2038,,13.2038,0,1
102,49,factual,specific,known-item,water turbine wiki,2,3,36.3391,0,0,0,0,,0,,,36.3391,,36.3391,0,1
102,49,factual,specific,known-item,water turbine types,3,3,13.9764,10,0,0,0,,0,,,13.9764,,13.9764,0,1
102,49,factual,specific,known-item,how do water turbines work,4,5,16.2697,0,0,0,0,,0,,,16.2697,,16.2697,0,1
102,49,factual,specific,known-item,types of water turbine,5,4,19.4201,0,0,0,0,,0,,,19.4201,,19.4201,0,1
102,49,factual,specific,known-item,water turbine newton,6,3,20.9754,0,0,0,0,,0,,,20.9754,,20.9754,0,1
103,39,intellectual,amorphous,exploratory,ongoing Eurozone crisis,1,3,9.8202,0,0,0,0,,0,,,9.8202,,9.8202,0,1
104,48,factual,amorphous,known-subject,employee evaluation guide,1,3,98.6783,0,2,0,1,45.74755,91.4951,4.5,5,7.1832,0.5,91.4951,0,0.92720588
104,48,factual,amorphous,known-subject,employee evaluation advice,2,3,62.2689,0,1,0,0,57.9284,57.9284,5,5,4.3405,0,57.9284,0,0.930294256
105,47,factual,specific,known-item,traditional swahili food,1,3,10.6165,0,0,0,0,,0,,,10.6165,,10.6165,0,1
105,47,factual,specific,known-item,swahili food,2,2,18.1415,0,0,0,0,,0,,,18.1415,,18.1415,0,1
105,47,factual,specific,known-item,swahili herbs,3,2,4.9274,0,1,0,0,38.9733,38.9733,,,-34.0459,0,38.9733,0,7.909506028
105,47,factual,specific,known-item,swahili cooking,4,2,46.4997,0,1,1,1,22.6862,22.6862,1,1,23.8135,1,22.6862,1,0.487878416
105,47,factual,specific,known-item,swahili restaurant,5,2,33.4779,0,0,0,0,,0,,,33.4779,,33.4779,0,1
105,47,factual,specific,known-item,cook swahili food,6,3,10.7282,0,0,0,0,,0,,,10.7282,,10.7282,0,1
106,38,factual,specific,known-item,know how many SUNY colleges there are,1,7,19.8639,0,0,0,0,,0,,,19.8639,,19.8639,0,1
106,38,factual,specific,known-item,list of SUNY colleges,2,4,37.3683,0,0,0,0,,0,,,37.3683,,37.3683,0,1
106,38,factual,specific,known-item,SUNY Albany,3,2,26.9677,0,0,0,0,,0,,,26.9677,,26.9677,0,1
106,38,factual,specific,known-item,SUNY bioinformatics,4,2,26.7521,0,0,0,0,,0,,,26.7521,,26.7521,0,1
106,38,factual,specific,known-item,SUNY athletic scholarships,5,3,26.6229,0,0,0,0,,0,,,26.6229,,26.6229,0,1
106,38,factual,specific,known-item,SUNY international students,6,3,24.3076,0,0,0,0,,0,,,24.3076,,24.3076,0,1
106,38,factual,specific,known-item,"SUNY ""international students""",7,3,20.302,0,0,0,0,,0,,,20.302,,20.302,0,1
107,37,factual,specific,known-item,silicone roof coating,1,3,44.2179,0,4,1,4,10.407125,41.6285,3.5,8,2.5894,1,41.6285,8,0.941440005
107,37,factual,specific,known-item,silicone roof,2,2,18.0548,0,1,0,0,12.0127,12.0127,3,3,6.0421,0,12.0127,0,0.665346611
108,56,factual,amorphous,known-subject,pocono mountains,1,2,14.5148,0,0,0,0,,0,,,14.5148,,14.5148,0,1
108,56,factual,amorphous,known-subject,pocono mountains parks,2,3,38.2025,0,1,0,1,27.9473,27.9473,2,2,10.2552,1,27.9473,0,0.731556835
108,56,factual,amorphous,known-subject,pocono mountains state parks,3,4,49.2257,0,1,0,0,14.8915,14.8915,6,6,34.3342,0,14.8915,0,0.302514743
108,56,factual,amorphous,known-subject,pennsylvania state parks,4,3,16.1037,0,0,0,0,,0,,,16.1037,,16.1037,0,1
108,56,factual,amorphous,known-subject,pennsylvania state parks pocono mountains,5,5,22.4378,0,0,0,0,,0,,,22.4378,,22.4378,0,1
109,57,intellectual,amorphous,exploratory,Lara Dutta,1,2,21.5334,0,0,0,0,,0,,,21.5334,,21.5334,0,1
109,57,intellectual,amorphous,exploratory,Indian government competitions,2,3,13.9719,0,0,0,0,,0,,,13.9719,,13.9719,0,1
109,57,intellectual,amorphous,exploratory,Indian government pageant,3,3,26.7604,0,0,0,0,,0,,,26.7604,,26.7604,0,1
109,57,intellectual,amorphous,exploratory,lara dutta govern,4,3,8.5728,0,0,0,0,,0,,,8.5728,,8.5728,0,1
109,57,intellectual,amorphous,exploratory,lara dutta policies,5,3,80.4633,0,2,0,0,29.46245,58.9249,,,21.5384,0,58.9249,0,0.732320201
110,17,intellectual,amorphous,exploratory,depression help,1,2,35.6679,0,0,0,0,,0,,,35.6679,,35.6679,0,1
111,11,intellectual,specific,interpretive,different developmental milestones in 0-12 months,1,6,2,0,0,0,0,,0,,,2,,2,0,1
111,11,intellectual,specific,interpretive,culture difference in milestones in 0-12 month olds,2,8,54,0,0,0,0,,0,,,54,,54,0,1
112,2,factual,specific,known-item,Dulles airport,1,2,7.4481,0,0,0,0,,0,,,7.4481,,7.4481,0,1
113,41,factual,amorphous,known-subject,how to run a technology business,1,6,54.7612,0,0,0,0,,0,,,54.7612,,54.7612,0,1
113,41,factual,amorphous,known-subject,run a technology business,2,4,51.0301,0,1,0,0,28.3461,28.3461,6,6,22.684,0,28.3461,0,0.555478041
113,41,factual,amorphous,known-subject,start a technology business,3,4,36.2548,0,0,0,0,,0,,,36.2548,,36.2548,0,1
114,7,intellectual,amorphous,exploratory,Kursk sinking russia,1,3,97.8505,0,0,0,0,,0,,,97.8505,,97.8505,0,1
115,50,intellectual,specific,interpretive,Eurozone crisis economic effects,1,4,39.0165,0,0,0,0,,0,,,39.0165,,39.0165,0,1
115,50,intellectual,specific,interpretive,Eurozone crisis economic effects by country,2,6,33.4426,0,0,0,0,,0,,,33.4426,,33.4426,0,1
115,50,intellectual,specific,interpretive,Eurozone crisis by country,3,4,40.3229,0,0,0,0,,0,,,40.3229,,40.3229,0,1
115,50,intellectual,specific,interpretive,Eurozone crisis unemployment GDP,4,4,79.2787,0,1,0,0,56.876,56.876,1,1,22.4027,0,56.876,0,0.717418424
116,55,factual,specific,known-item,JP Morgan Chase data centers location investment,1,7,46.5609,0,1,0,1,30.5334,30.5334,1,1,16.0275,1,30.5334,0,0.655773406
116,55,factual,specific,known-item,JP Morgan Chase data centers comparison microsoft facebook,2,8,18.2986,0,0,0,0,,0,,,18.2986,,18.2986,0,1
116,55,factual,specific,known-item,JP Morgan Chase data centers comparison microsoft facebook data centers,3,10,14.2082,0,0,0,0,,0,,,14.2082,,14.2082,0,1
116,55,factual,specific,known-item,JP Morgan Chase data centers,4,5,17.2075,0,0,0,0,,0,,,17.2075,,17.2075,0,1
117,14,intellectual,specific,interpretive,what is the naturalism theory?,1,5,16.4758,0,0,0,0,,0,,,16.4758,,16.4758,0,1
117,14,intellectual,specific,interpretive,naturalism,2,1,16.153,0,0,0,0,,0,,,16.153,,16.153,0,1
117,14,intellectual,specific,interpretive,does god exist,3,3,13.976,0,0,0,0,,0,,,13.976,,13.976,0,1
117,14,intellectual,specific,interpretive,does god exist naturalism,4,4,103.3085,0,0,0,0,,0,,,103.3085,,103.3085,0,1
118,6,factual,amorphous,known-subject,Traditional Swahili dishes,1,3,47.4726,0,0,0,0,,0,,,47.4726,,47.4726,0,1
118,6,factual,amorphous,known-subject,Swahili dishes,2,2,49.7538,0,0,0,0,,0,,,49.7538,,49.7538,0,1
118,6,factual,amorphous,known-subject,Kenyan cuisine,3,2,81.5084,0,1,0,0,49.7839,49.7839,1,1,31.7245,0,49.7839,0,0.610782447
118,6,factual,amorphous,known-subject,Kenyan Swahili dishes,4,3,38.9553,0,0,0,0,,0,,,38.9553,,38.9553,0,1
118,6,factual,amorphous,known-subject,Swahili,5,1,75.1748,0,1,0,0,24.6465,24.6465,3,3,50.5283,0,24.6465,0,0.327855877
118,6,factual,amorphous,known-subject,kenyan cuisine,6,2,27.9075,0,0,0,0,,0,,,27.9075,,27.9075,0,1
119,43,intellectual,specific,interpretive,exciting road trips,1,3,34.1432,0,1,0,0,23.5144,23.5144,3,3,10.6288,0,23.5144,0,0.68869936
119,43,intellectual,specific,interpretive,themed road trips,2,3,14.5356,0,0,0,0,,0,,,14.5356,,14.5356,0,1
119,43,intellectual,specific,interpretive,road trip fun,3,3,63.6676,0,2,0,0,27.48885,54.9777,5,7,8.6899,0,54.9777,0,0.863511425
119,43,intellectual,specific,interpretive,road trip games,4,3,38.8735,0,1,0,0,29.3073,29.3073,9,9,9.5662,0,29.3073,0,0.75391462
120,23,factual,amorphous,known-subject,gun homicides in Australia,1,4,23.6032,0,0,0,0,,0,,,23.6032,,23.6032,0,1
120,23,factual,amorphous,known-subject,Port Arthur Massacre guns Australia,2,5,32.7861,0,1,1,1,22.9435,22.9435,6,6,9.8426,1,22.9435,6,0.69979351
120,23,factual,amorphous,known-subject,Martin Bryant  guns Australia,3,4,25.6304,0,0,0,0,,0,,,25.6304,,25.6304,0,1
121,3,intellectual,amorphous,exploratory,phd business degree,1,3,37.1929,0,3,0,0,11.34066667,34.022,5.666666667,9,3.1709,0,34.022,0,0.914744481
122,52,intellectual,specific,interpretive,US and UK health care and social security systems,1,9,55,10,0,0,0,,0,,,55,,55,0,1
122,52,intellectual,specific,interpretive,US and UK health care  systems,2,6,25,0,0,0,0,,0,,,25,,25,0,1
123,41,factual,amorphous,known-subject,succeed in new venture,1,4,24.3574,0,1,0,0,14.4554,14.4554,1,1,9.902,0,14.4554,0,0.593470567
123,41,factual,amorphous,known-subject,new venture,2,2,5.0253,0,0,0,0,,0,,,5.0253,,5.0253,0,1
123,41,factual,amorphous,known-subject,new company,3,2,5.5214,0,0,0,0,,0,,,5.5214,,5.5214,0,1
123,41,factual,amorphous,known-subject,technology entrepreneur,4,2,18.6438,11,0,0,0,,0,,,18.6438,,18.6438,0,1
123,41,factual,amorphous,known-subject,business decisions new venture,5,4,11.3023,30,0,0,0,,0,,,11.3023,,11.3023,0,1
123,41,factual,amorphous,known-subject,how to run new venture,6,5,12.2281,0,0,0,0,,0,,,12.2281,,12.2281,0,1
124,1,factual,amorphous,known-subject,HOW TO COOK SWAHILI DISH,1,5,161.1523,0,0,0,0,,0,,,161.1523,,161.1523,0,1
125,23,factual,amorphous,known-subject,gun crime in Australia,1,4,4.2202,0,0,0,0,,0,,,4.2202,,4.2202,0,1
126,11,intellectual,specific,interpretive,developmental milestones for each culture,1,5,53.5983,0,1,0,0,24.9949,24.9949,2,2,28.6034,0,24.9949,0,0.466337552
126,11,intellectual,specific,interpretive,developmental milestones 0-12 months,2,4,18.1,0,0,0,0,,0,,,18.1,,18.1,0,1
126,11,intellectual,specific,interpretive,developmental milestones 0-12 months per culture,3,6,35.7823,0,1,0,0,19.65,19.65,2,2,16.1323,0,19.65,0,0.549154191
126,11,intellectual,specific,interpretive,developmental milestones 0-12 months depending on culture,4,7,81.7868,0,1,0,0,30.6383,30.6383,4,4,51.1485,0,30.6383,0,0.374611796
127,45,intellectual,amorphous,exploratory,space exploration,1,2,50.6979,0,1,0,0,39.8367,39.8367,7,7,10.8612,0,39.8367,0,0.785766274
128,9,factual,amorphous,known-subject,growth of Bollywood and its relation to Indian politics,1,9,16.9134,0,0,0,0,,0,,,16.9134,,16.9134,0,1
128,9,factual,amorphous,known-subject,growth of Bollywood and  Indian politics,2,6,24.0354,0,0,0,0,,0,,,24.0354,,24.0354,0,1
128,9,factual,amorphous,known-subject,growth of Bollywood and government policies,3,6,9.6937,0,0,0,0,,0,,,9.6937,,9.6937,0,1
