,SessionID,TopicNumber,TopicProduct,TopicGoal,TaskType,Query,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick,ReformulationTime
175,62,27,factual,specific,known-item,dehumidifier,1,1,30.3871,0,1,1,1,26.6126,26.6126,1.0,1.0,3.7745,1.0,26.6126,1,0.875786107,30.3871
176,62,27,factual,specific,known-item,dehumidifier prices,2,2,6.8497,0,0,0,0,,0.0,,,6.8497,,6.8497,0,1,6.8497
177,62,27,factual,specific,known-item,dehumidifier prices amazon,3,3,11.2321,0,0,0,0,,0.0,,,11.2321,,11.2321,0,1,11.2321
178,62,27,factual,specific,known-item,dehumidifier specs,4,2,31.0013,0,0,0,0,,0.0,,,31.0013,,31.0013,0,1,31.0013
179,63,46,intellectual,amorphous,exploratory,women employees and minority employees,1,5,5.9672,0,0,0,0,,0.0,,,5.9672,,5.9672,0,1,5.9672
180,64,42,intellectual,amorphous,exploratory,collagen vascular disease,1,3,73.8956,0,5,1,4,13.08222,65.4111,3.0,5.0,8.4845,0.8,65.4111,3,0.885182609,73.8956
181,64,42,intellectual,amorphous,exploratory,types of collagen vascular disease,2,5,78.2734,0,5,1,4,12.09276,60.4638,,,17.8096,0.8,60.4638,5,0.772469319,78.2734
182,65,29,factual,specific,known-item,bollywood,1,1,35.1978,0,1,0,0,30.4275,30.4275,1.0,1.0,4.7703,0.0,30.4275,0,0.864471643,35.1978
183,65,29,factual,specific,known-item,bollywood location,2,2,16.833,0,0,0,0,,0.0,,,16.833,,16.833,0,1,16.833
184,65,29,factual,specific,known-item,bollywood name origin,3,3,9.8321,0,0,0,0,,0.0,,,9.8321,,9.8321,0,1,9.8321
185,65,29,factual,specific,known-item,bollywood name meaning,4,3,12.6045,0,0,0,0,,0.0,,,12.6045,,12.6045,0,1,12.6045
186,65,29,factual,specific,known-item,bollywood stars,5,2,37.1136,0,1,0,1,32.9814,32.9814,3.0,3.0,4.1322,1.0,32.9814,0,0.88866076,37.1136
187,65,29,factual,specific,known-item,why is it called bollywood,6,5,11.2016,10,0,0,0,,0.0,,,14.7698,,14.7698,0,1,11.201599999999985
188,66,22,intellectual,specific,interpretive,gun control and its effects on gun violence,1,8,135.6458,50,7,0,3,28.21252857,197.4877,,39.0,52.6377,0.428571429,197.4877,0,0.789554759,135.6458
189,67,57,intellectual,amorphous,exploratory,Indian politics behind miss universe win,1,6,36.7731,0,0,0,0,,0.0,,,36.7731,,36.7731,0,1,36.7731
190,67,57,intellectual,amorphous,exploratory,Indian miss universe political issues.,2,5,34.7177,0,0,0,0,,0.0,,,34.7177,,34.7177,0,1,34.7177
191,68,31,factual,specific,known-item,Churchill Downs,1,2,11.2257,10,0,0,0,,0.0,,,11.2257,,11.2257,0,1,11.225699999999996
192,68,31,factual,specific,known-item,Churchill Downs seating,2,3,32.7653,0,0,0,0,,0.0,,,27.6459,,27.6459,0,1,32.7653
193,68,31,factual,specific,known-item,Kentucky Derby museum,3,3,14.6479,0,0,0,0,,0.0,,,32.7653,,32.7653,0,1,14.6479
194,68,31,factual,specific,known-item,Churchill Downs breeders cup,4,4,37.0197,10,0,0,0,,0.0,,,14.6479,,14.6479,0,1,37.019699999999986
195,68,31,factual,specific,known-item,Churchill  breeders cup,5,3,19.6615,0,0,0,0,,0.0,,,19.6615,,19.6615,0,1,19.6615
196,69,57,intellectual,amorphous,exploratory,Indian miss world competitions,1,4,18.4645,0,0,0,0,,0.0,,,18.4645,,18.4645,0,1,18.4645
197,69,57,intellectual,amorphous,exploratory,Indian government miss world,2,4,32.9597,0,0,0,0,,0.0,,,32.9597,,32.9597,0,1,32.9597
198,69,57,intellectual,amorphous,exploratory,Indian governmental policy miss universe,3,5,85.5813,0,0,0,0,,0.0,,,56.3834,,56.3834,0,1,85.5813
199,69,57,intellectual,amorphous,exploratory,Indian miss universse,4,3,4.4498,0,0,0,0,,0.0,,,4.4498,,4.4498,0,1,4.4498
200,70,55,factual,specific,known-item,JP morgan chase history,1,4,70.4707,0,1,0,0,57.5871,57.5871,3.0,3.0,12.8836,0.0,57.5871,0,0.817177919,70.4707
201,71,48,factual,amorphous,known-subject,evaluating empoyess,1,2,8.9645,0,0,0,0,,0.0,,,8.9645,,8.9645,0,1,8.9645
202,72,25,intellectual,specific,interpretive,Are dehumidifiers good value for money,1,6,40.8111,0,0,0,0,,0.0,,,40.8111,,40.8111,0,1,40.8111
203,72,25,intellectual,specific,interpretive,dehumidifiers benefits,2,2,87.5589,0,1,0,0,55.7309,55.7309,9.0,9.0,31.828000000000003,0.0,55.7309,0,0.636496119,87.5589
204,72,25,intellectual,specific,interpretive,dehumidifiers buying guide,3,3,60.2519,0,1,0,1,25.8092,25.8092,1.0,1.0,34.4427,1.0,25.8092,0,0.428354956,60.2519
205,72,25,intellectual,specific,interpretive,dehumidifiers advantages,4,2,54.431,0,0,0,0,,0.0,,,54.431000000000004,,54.431000000000004,0,1,54.431
206,73,48,factual,amorphous,known-subject,how to evaluate employees properly,1,5,53.8533,0,1,1,1,36.6762,36.6762,6.0,6.0,17.1771,1.0,36.6762,6,0.681039045,53.8533
207,73,48,factual,amorphous,known-subject,evaluating employee tactics,2,3,47.1596,0,2,0,2,18.1511,36.3022,5.5,6.0,10.8574,1.0,36.3022,0,0.769773281,47.1596
208,73,48,factual,amorphous,known-subject,evaluating employee tips,3,3,41.9177,10,2,2,2,12.8333,25.6666,,8.0,30.3355,1.0,25.6666,2,0.458314956,41.91770000000001
209,74,14,intellectual,specific,interpretive,evidence of gods existence,1,4,11.8082,0,0,0,0,,0.0,,,11.8082,,11.8082,0,1,11.8082
210,75,44,intellectual,specific,interpretive,internet phone services,1,3,194.0774,0,1,0,0,10.064,10.064,,1.0,184.0134,0.0,10.064,0,0.0518556,194.0774
211,76,37,factual,specific,known-item,What is silicone roof coating?,1,5,66.5354,0,1,0,1,64.0409,64.0409,1.0,1.0,2.4945,1.0,64.0409,0,0.96250868,66.5354
212,76,37,factual,specific,known-item,What is the best material to use if the purpose is cooling down the roof so that the house temperature remains low?,2,22,68.6563,0,0,0,0,,0.0,,,68.6563,,68.6563,0,1,68.6563
213,77,32,intellectual,amorphous,exploratory,toursim placess in the united states,1,6,87.5333,10,2,0,0,30.10855,60.2171,,,40.0984,0.0,60.2171,0,0.600277126,87.5333
214,78,19,intellectual,amorphous,exploratory,Poconos vacation,1,2,58.6769,0,2,0,2,21.24215,42.4843,1.5,2.0,16.1926,1.0,42.4843,0,0.724037909,58.6769
215,78,19,intellectual,amorphous,exploratory,Poconos activities,2,2,23.7214,0,1,0,0,17.2128,17.2128,6.0,6.0,6.5086,0.0,17.2128,0,0.725623277,23.7214
216,78,19,intellectual,amorphous,exploratory,Poconos fishing,3,2,11.4279,0,0,0,0,,0.0,,,11.4279,,11.4279,0,1,11.4279
217,78,19,intellectual,amorphous,exploratory,Poconos mountain fishing,4,3,3.903,0,0,0,0,,0.0,,,3.903,,3.903,0,1,3.903
218,78,19,intellectual,amorphous,exploratory,Pocono mountain fishing,5,3,27.695,0,0,0,0,,0.0,,,27.695,,27.695,0,1,27.695
219,79,40,factual,amorphous,known-subject,development stages of infants in east asia,1,7,55.4448,0,1,0,0,46.141999999999996,46.141999999999996,1.0,1.0,9.3028,0.0,46.141999999999996,0,0.832215104,55.4448
220,79,40,factual,amorphous,known-subject,east asain child development,2,4,7.4082,0,0,0,0,,0.0,,,7.4082,,7.4082,0,1,7.4082
221,79,40,factual,amorphous,known-subject,east asian child development,3,4,72.0717,0,1,0,0,60.4628,60.4628,1.0,1.0,11.6089,0.0,60.4628,0,0.838925681,72.0717
222,79,40,factual,amorphous,known-subject,east asian child milestones,4,4,17.4957,0,0,0,0,,0.0,,,17.4957,,17.4957,0,1,17.4957
223,79,40,factual,amorphous,known-subject,east asian development milestones,5,4,36.2168,0,1,0,0,22.6905,22.6905,4.0,4.0,13.5263,0.0,22.6905,0,0.626518632,36.2168
224,80,20,intellectual,amorphous,exploratory,air conditioning,1,2,7.0924,0,0,0,0,,0.0,,,7.0924,,7.0924,0,1,7.0924
225,81,34,intellectual,specific,interpretive,Connecticut Fire Academy training,1,4,506.1576,0,0,0,0,,0.0,,,506.1576,,506.1576,0,1,506.1576
226,82,28,intellectual,specific,interpretive,designer dogs pros and cons,1,5,34.2169,0,1,1,1,26.2584,26.2584,1.0,1.0,7.9585,1.0,26.2584,1,0.767410256,34.2169
227,82,28,intellectual,specific,interpretive,designer dogs benefits,2,3,39.6252,0,1,0,0,11.1235,11.1235,3.0,3.0,28.5017,0.0,11.1235,0,0.280717826,39.6252
228,82,28,intellectual,specific,interpretive,designer dog status symbol,3,4,72.4247,0,1,0,0,59.7363,59.7363,7.0,7.0,12.6884,0.0,59.7363,0,0.824805626,72.4247
229,82,28,intellectual,specific,interpretive,designer dog cons,4,3,7.4196,0,0,0,0,,0.0,,,7.4196,,7.4196,0,1,7.4196
230,83,30,intellectual,specific,interpretive,kenya food,1,2,14.9032,0,0,0,0,,0.0,,,14.9032,,14.9032,0,1,14.9032
231,83,30,intellectual,specific,interpretive,kenya dish,2,2,9.9108,0,0,0,0,,0.0,,,9.9108,,9.9108,0,1,9.9108
232,83,30,intellectual,specific,interpretive,kenya recipe,3,2,27.6561,0,2,0,1,8.33265,16.6653,3.0,4.0,10.9908,0.5,16.6653,0,0.602590387,27.6561
233,84,35,intellectual,specific,interpretive,Merck lobbying,1,2,152.1689,0,5,1,2,29.0436,145.218,4.8,10.0,6.9509,0.4,145.218,10,0.954321152,152.1689
234,85,3,intellectual,amorphous,exploratory,benefits of phd,1,3,184.415,0,0,0,0,,0.0,,,184.415,,184.415,0,1,184.415
235,85,3,intellectual,amorphous,exploratory,does phd help in getting job after mba,2,8,45.5602,0,0,0,0,,0.0,,,45.5602,,45.5602,0,1,45.5602
236,86,22,intellectual,specific,interpretive,gun control and gun violence,1,5,21.1045,0,0,0,0,,0.0,,,21.1045,,21.1045,0,1,21.1045
237,86,22,intellectual,specific,interpretive,does gun control effect gun violence,2,6,107.4649,0,0,0,0,,0.0,,,107.4649,,107.4649,0,1,107.4649
238,86,22,intellectual,specific,interpretive,does gun control to stop gun violence,3,7,40.9745,0,1,0,1,13.5121,13.5121,3.0,3.0,27.4624,1.0,13.5121,0,0.329768515,40.9745
239,87,53,intellectual,specific,interpretive,403(b) vs IRA,1,3,33.7228,0,0,0,0,,0.0,,,33.7228,,33.7228,0,1,33.7228
240,87,53,intellectual,specific,interpretive,403 or IRA better,2,4,45.5525,0,0,0,0,,0.0,,,45.5525,,45.5525,0,1,45.5525
241,87,53,intellectual,specific,interpretive,employer retirement or personal,3,4,16.9844,10,0,0,0,,0.0,,,16.9844,,16.9844,0,1,16.984399999999994
242,87,53,intellectual,specific,interpretive,private or personal retirement fund,4,5,18.825,0,0,0,0,,0.0,,,10.0255,,10.0255,0,1,18.825
243,87,53,intellectual,specific,interpretive,best retirement fund,5,3,33.5551,0,0,0,0,,0.0,,,33.5551,,33.5551,0,1,33.5551
244,88,33,factual,amorphous,known-subject,glassblowing history,1,2,15.3169,0,0,0,0,,0.0,,,15.3169,,15.3169,0,1,15.3169
245,88,33,factual,amorphous,known-subject,glassblowing craft history,2,3,17.932,0,0,0,0,,0.0,,,17.932000000000002,,17.932000000000002,0,1,17.932
246,88,33,factual,amorphous,known-subject,glassblowing wiki,3,2,37.9134,0,0,0,0,,0.0,,,37.9134,,37.9134,0,1,37.9134
247,88,33,factual,amorphous,known-subject,glassblowing 18th century,4,3,8.5641,0,0,0,0,,0.0,,,8.5641,,8.5641,0,1,8.5641
248,88,33,factual,amorphous,known-subject,glassblowing 19th century,5,3,12.3169,0,0,0,0,,0.0,,,12.3169,,12.3169,0,1,12.3169
249,89,56,factual,amorphous,known-subject,Pocono Mountains,1,2,31.051,0,1,0,0,23.7737,23.7737,4.0,4.0,7.2773,0.0,23.7737,0,0.765633957,31.051
250,89,56,factual,amorphous,known-subject,Pocono Mountain parks,2,3,33.482,0,1,0,1,17.1144,17.1144,5.0,5.0,16.3676,1.0,17.1144,0,0.511152261,33.482
251,89,56,factual,amorphous,known-subject,Pocono Mountain things to do,3,5,89.3555,0,2,1,2,40.11115,80.2223,1.5,2.0,9.1332,1.0,80.2223,2,0.897788049,89.3555
252,89,56,factual,amorphous,known-subject,Pocono Mountain community,4,3,48.6664,0,0,0,0,,0.0,,,48.6664,,48.6664,0,1,48.6664
253,90,26,intellectual,amorphous,exploratory,best vacation spots,1,3,105.6245,0,2,2,2,28.59025,57.1805,3.0,4.0,48.443999999999996,1.0,57.1805,2,0.541356409,105.6245
254,91,21,factual,amorphous,known-subject,efficiency of hydropower.,1,3,41.7579,0,1,0,1,29.4644,29.4644,1.0,1.0,12.2935,1.0,29.4644,0,0.705600617,41.7579
255,91,21,factual,amorphous,known-subject,consequences building hydroelectric dams could have on the environment,2,9,39.3244,0,0,0,0,,0.0,,,39.3244,,39.3244,0,1,39.3244
256,91,21,factual,amorphous,known-subject,technology behind hydroelectric power,3,4,18.6453,0,0,0,0,,0.0,,,18.6453,,18.6453,0,1,18.6453
257,91,21,factual,amorphous,known-subject,technology behind hydroelectric Electricity,4,4,15.9268,0,0,0,0,,0.0,,,15.9268,,15.9268,0,1,15.9268
258,92,39,intellectual,amorphous,exploratory,Eurozone crisis,1,2,24.794,0,0,0,0,,0.0,,,24.794,,24.794,0,1,24.794
259,92,39,intellectual,amorphous,exploratory,long term effects Eurozone crisis,2,5,22.9389,0,0,0,0,,0.0,,,22.9389,,22.9389,0,1,22.9389
260,92,39,intellectual,amorphous,exploratory,Eurozone crisis wiki,3,3,20.0362,0,0,0,0,,0.0,,,20.0362,,20.0362,0,1,20.0362
261,92,39,intellectual,amorphous,exploratory,Eurozone crisis cause,4,3,34.4731,0,0,0,0,,0.0,,,34.4731,,34.4731,0,1,34.4731
262,92,39,intellectual,amorphous,exploratory,Eurozone crisis history,5,3,52.7144,0,0,0,0,,0.0,,,52.7144,,52.7144,0,1,52.7144
263,93,44,intellectual,specific,interpretive,internet phone service,1,3,15.652,0,0,0,0,,0.0,,,15.652000000000001,,15.652000000000001,0,1,15.652
264,93,44,intellectual,specific,interpretive,internet phone service reviews,2,4,16.8421,0,0,0,0,,0.0,,,16.8421,,16.8421,0,1,16.8421
265,93,44,intellectual,specific,interpretive,internet phone service cost,3,4,39.688,0,0,0,0,,0.0,,,39.688,,39.688,0,1,39.688
266,93,44,intellectual,specific,interpretive,google voice review,4,3,20.2151,0,0,0,0,,0.0,,,20.2151,,20.2151,0,1,20.2151
267,94,23,factual,amorphous,known-subject,Martin Bryant,1,2,24.5021,0,1,0,0,11.0895,11.0895,3.0,3.0,13.4126,0.0,11.0895,0,0.452593859,24.5021
268,94,23,factual,amorphous,known-subject,port arthur gunman,2,3,45.0791,0,1,0,0,35.8144,35.8144,2.0,2.0,9.2647,0.0,35.8144,0,0.794479038,45.0791
269,94,23,factual,amorphous,known-subject,port arthur homicide,3,3,9.3752,0,0,0,0,,0.0,,,9.3752,,9.3752,0,1,9.3752
270,94,23,factual,amorphous,known-subject,port arthur shooting,4,3,25.132,0,1,0,0,18.1433,18.1433,1.0,1.0,6.9887,0.0,18.1433,0,0.721920261,25.132
271,95,5,factual,amorphous,known-subject,face transplants,1,2,11.5386,0,0,0,0,,0.0,,,11.5386,,11.5386,0,1,11.5386
272,95,5,factual,amorphous,known-subject,face transplant wiki,2,3,105.5024,0,3,0,2,28.0607,84.1821,2.666666667,5.0,-58.479,0.666666667,84.1821,0,3.275173034,105.5024
273,95,5,factual,amorphous,known-subject,face transplant results,3,3,19.9966,0,0,0,0,,0.0,,,19.9966,,19.9966,0,1,19.9966
274,96,5,factual,amorphous,known-subject,face transplants,1,2,15.0147,0,1,1,1,7.9132,7.9132,1.0,1.0,7.1015,1.0,7.9132,1,0.527030177,15.0147
275,96,5,factual,amorphous,known-subject,face transplants before and after,2,5,39.1949,0,0,0,0,,0.0,,,39.1949,,39.1949,0,1,39.1949
276,96,5,factual,amorphous,known-subject,face transplants affect lives of patients,3,6,37.0172,0,0,0,0,,0.0,,,37.0172,,37.0172,0,1,37.0172
277,97,55,factual,specific,known-item,jp morgan data center,1,4,5.3407,0,0,0,0,,0.0,,,5.3407,,5.3407,0,1,5.3407
278,97,55,factual,specific,known-item,chase data center,2,3,11.1746,0,0,0,0,,0.0,,,11.1746,,11.1746,0,1,11.1746
279,97,55,factual,specific,known-item,"chase ""data center""",3,3,7.585,0,0,0,0,,0.0,,,7.585,,7.585,0,1,7.585
280,97,55,factual,specific,known-item,"jp morgan ""data center""",4,4,52.4375,0,0,0,0,,0.0,,,33.3264,,33.3264,0,1,52.4375
281,97,55,factual,specific,known-item,chase computer data center,5,4,46.7377,0,0,0,0,,0.0,,,46.7377,,46.7377,0,1,46.7377
282,98,6,factual,amorphous,known-subject,how to cook swahili dishes,1,5,33.9132,0,1,0,0,16.2972,16.2972,2.0,2.0,17.616,0.0,16.2972,0,0.480556244,33.9132
283,98,6,factual,amorphous,known-subject,cooking traditional swahili dishes,2,4,88.6658,0,1,0,0,74.0372,74.0372,1.0,1.0,14.6286,0.0,74.0372,0,0.835014177,88.6658
284,98,6,factual,amorphous,known-subject,dishes eaten in swahili,3,4,20.7068,10,1,0,0,11.9162,11.9162,,3.0,20.2116,0.0,11.9162,0,0.370899968,20.706799999999987
285,99,15,factual,specific,known-item,best VOIP provider,1,3,41.4486,0,1,0,0,7.6273,7.6273,1.0,1.0,33.8213,0.0,7.6273,0,0.184018278,41.4486
286,99,15,factual,specific,known-item,VOIP features,2,2,36.8426,0,1,0,0,33.1279,33.1279,2.0,2.0,3.7147,0.0,33.1279,0,0.899173783,36.8426
287,99,15,factual,specific,known-item,VOIP provider reviews,3,3,83.4576,0,3,0,3,18.8094,56.4282,2.0,3.0,27.0294,1.0,56.4282,0,0.676130155,83.4576
288,99,15,factual,specific,known-item,VOIP free providers,4,3,7.3348,0,0,0,0,,0.0,,,7.3348,,7.3348,0,1,7.3348
289,100,33,factual,amorphous,known-subject,scientific glassblowing,1,2,59.5847,0,1,0,0,57.5189,57.5189,1.0,1.0,2.0658,0.0,57.5189,0,0.965330026,59.5847
290,101,32,intellectual,amorphous,exploratory,Best cities to visit without a car,1,7,13.5652,0,0,0,0,,0.0,,,13.5652,,13.5652,0,1,13.5652
291,101,32,intellectual,amorphous,exploratory,Best cities to visit without a car United States,2,9,49.3514,10,0,0,0,,0.0,,,99.1671,,99.1671,0,1,49.351400000000005
292,102,49,factual,specific,known-item,water turbines,1,2,13.2038,0,0,0,0,,0.0,,,13.2038,,13.2038,0,1,13.2038
293,102,49,factual,specific,known-item,water turbine wiki,2,3,36.3391,0,0,0,0,,0.0,,,36.3391,,36.3391,0,1,36.3391
294,102,49,factual,specific,known-item,water turbine types,3,3,13.9764,10,0,0,0,,0.0,,,13.9764,,13.9764,0,1,13.976400000000005
295,102,49,factual,specific,known-item,how do water turbines work,4,5,19.4201,0,0,0,0,,0.0,,,16.2697,,16.2697,0,1,19.4201
296,102,49,factual,specific,known-item,types of water turbine,5,4,18.7114,0,0,0,0,,0.0,,,19.4201,,19.4201,0,1,18.7114
297,102,49,factual,specific,known-item,water turbine newton,6,3,20.9754,0,0,0,0,,0.0,,,20.9754,,20.9754,0,1,20.9754
298,103,39,intellectual,amorphous,exploratory,ongoing Eurozone crisis,1,3,9.8202,0,0,0,0,,0.0,,,9.8202,,9.8202,0,1,9.8202
299,104,48,factual,amorphous,known-subject,employee evaluation guide,1,3,98.6783,0,2,0,1,45.74755,91.4951,4.5,5.0,7.1832,0.5,91.4951,0,0.92720588,98.6783
300,104,48,factual,amorphous,known-subject,employee evaluation advice,2,3,62.2689,0,1,0,0,57.9284,57.9284,5.0,5.0,4.3405,0.0,57.9284,0,0.930294256,62.2689
301,105,47,factual,specific,known-item,traditional swahili food,1,3,10.6165,0,0,0,0,,0.0,,,10.6165,,10.6165,0,1,10.6165
302,105,47,factual,specific,known-item,swahili food,2,2,18.1415,0,0,0,0,,0.0,,,18.1415,,18.1415,0,1,18.1415
303,105,47,factual,specific,known-item,swahili herbs,3,2,51.4271,0,1,0,0,38.9733,38.9733,,,-34.0459,0.0,38.9733,0,7.909506028,51.4271
304,105,47,factual,specific,known-item,swahili cooking,4,2,33.4779,0,1,1,1,22.6862,22.6862,1.0,1.0,23.8135,1.0,22.6862,1,0.487878416,33.4779
305,105,47,factual,specific,known-item,swahili restaurant,5,2,16.1701,0,0,0,0,,0.0,,,33.4779,,33.4779,0,1,16.1701
306,105,47,factual,specific,known-item,cook swahili food,6,3,10.7282,0,0,0,0,,0.0,,,10.7282,,10.7282,0,1,10.7282
307,106,38,factual,specific,known-item,know how many SUNY colleges there are,1,7,19.8639,0,0,0,0,,0.0,,,19.8639,,19.8639,0,1,19.8639
308,106,38,factual,specific,known-item,list of SUNY colleges,2,4,37.3683,0,0,0,0,,0.0,,,37.3683,,37.3683,0,1,37.3683
309,106,38,factual,specific,known-item,SUNY Albany,3,2,26.9677,0,0,0,0,,0.0,,,26.9677,,26.9677,0,1,26.9677
310,106,38,factual,specific,known-item,SUNY bioinformatics,4,2,26.7521,0,0,0,0,,0.0,,,26.7521,,26.7521,0,1,26.7521
311,106,38,factual,specific,known-item,SUNY athletic scholarships,5,3,26.6229,0,0,0,0,,0.0,,,26.6229,,26.6229,0,1,26.6229
312,106,38,factual,specific,known-item,SUNY international students,6,3,24.3076,0,0,0,0,,0.0,,,24.3076,,24.3076,0,1,24.3076
313,106,38,factual,specific,known-item,"SUNY ""international students""",7,3,20.302,0,0,0,0,,0.0,,,20.302,,20.302,0,1,20.302
314,107,37,factual,specific,known-item,silicone roof coating,1,3,44.2179,0,4,1,4,10.407125,41.6285,3.5,8.0,2.5894,1.0,41.6285,8,0.941440005,44.2179
315,107,37,factual,specific,known-item,silicone roof,2,2,18.0548,0,1,0,0,12.0127,12.0127,3.0,3.0,6.0421,0.0,12.0127,0,0.665346611,18.0548
316,108,56,factual,amorphous,known-subject,pocono mountains,1,2,14.5148,0,0,0,0,,0.0,,,14.5148,,14.5148,0,1,14.5148
317,108,56,factual,amorphous,known-subject,pocono mountains parks,2,3,38.2025,0,1,0,1,27.9473,27.9473,2.0,2.0,10.2552,1.0,27.9473,0,0.731556835,38.2025
318,108,56,factual,amorphous,known-subject,pocono mountains state parks,3,4,49.2257,0,1,0,0,14.8915,14.8915,6.0,6.0,34.3342,0.0,14.8915,0,0.302514743,49.2257
319,108,56,factual,amorphous,known-subject,pennsylvania state parks,4,3,16.1037,0,0,0,0,,0.0,,,16.1037,,16.1037,0,1,16.1037
320,108,56,factual,amorphous,known-subject,pennsylvania state parks pocono mountains,5,5,22.4378,0,0,0,0,,0.0,,,22.4378,,22.4378,0,1,22.4378
321,109,57,intellectual,amorphous,exploratory,Lara Dutta,1,2,21.5334,0,0,0,0,,0.0,,,21.5334,,21.5334,0,1,21.5334
322,109,57,intellectual,amorphous,exploratory,Indian government competitions,2,3,13.9719,0,0,0,0,,0.0,,,13.9719,,13.9719,0,1,13.9719
323,109,57,intellectual,amorphous,exploratory,Indian government pageant,3,3,26.7604,0,0,0,0,,0.0,,,26.7604,,26.7604,0,1,26.7604
324,109,57,intellectual,amorphous,exploratory,lara dutta govern,4,3,8.5728,0,0,0,0,,0.0,,,8.5728,,8.5728,0,1,8.5728
325,109,57,intellectual,amorphous,exploratory,lara dutta policies,5,3,80.4633,0,2,0,0,29.46245,58.9249,,,21.5384,0.0,58.9249,0,0.732320201,80.4633
326,110,17,intellectual,amorphous,exploratory,depression help,1,2,35.6679,0,0,0,0,,0.0,,,35.6679,,35.6679,0,1,35.6679
327,111,11,intellectual,specific,interpretive,different developmental milestones in 0-12 months,1,6,35.0,0,0,0,0,,0.0,,,2.0,,2.0,0,1,35.0
328,111,11,intellectual,specific,interpretive,culture difference in milestones in 0-12 month olds,2,8,54.0,0,0,0,0,,0.0,,,54.0,,54.0,0,1,54.0
329,112,2,factual,specific,known-item,Dulles airport,1,2,7.4481,0,0,0,0,,0.0,,,7.4481,,7.4481,0,1,7.4481
330,113,41,factual,amorphous,known-subject,how to run a technology business,1,6,54.7612,0,0,0,0,,0.0,,,54.7612,,54.7612,0,1,54.7612
331,113,41,factual,amorphous,known-subject,run a technology business,2,4,51.0301,0,1,0,0,28.3461,28.3461,6.0,6.0,22.684,0.0,28.3461,0,0.555478041,51.0301
332,113,41,factual,amorphous,known-subject,start a technology business,3,4,36.2548,0,0,0,0,,0.0,,,36.2548,,36.2548,0,1,36.2548
333,114,7,intellectual,amorphous,exploratory,Kursk sinking russia,1,3,97.8505,0,0,0,0,,0.0,,,97.8505,,97.8505,0,1,97.8505
334,115,50,intellectual,specific,interpretive,Eurozone crisis economic effects,1,4,39.0165,0,0,0,0,,0.0,,,39.0165,,39.0165,0,1,39.0165
